transaction_date,item_code,item_name,quantity_sold,stock_level,unit_price,discount_applied,store_location,promotion_flag,holiday_flag,season,weather,sales,multiplier,festival_flag,festival_name,category,sales_normalized
2022-11-04,ITM5516,Milk,62,93,1,0.0,Japan,0,0,Winter,Cloudy,62.0,0.868,0,None,Beverages,0.38271604938271603
2024-08-26,ITM2261,Laptop,3,83,1109,0.0,Germany,0,0,Monsoon,Rainy,3327.0,1.359,0,None,Electronics,1.2771593090211133
2023-04-21,ITM4160,Laptop,6,147,833,749.7,USA,0,0,Spring,Sunny,4248.3,0.865,1,Eid,Electronics,1.6308253358925144
2024-07-26,ITM1970,Jeans,27,114,39,0.0,Germany,0,0,Monsoon,Rainy,1053.0,1.075,0,None,Clothing,0.8499132329795391
2023-08-13,ITM4912,Jeans,26,90,56,72.8,India,0,1,Monsoon,Sunny,1383.2,1.052,0,None,Clothing,1.1164292344323823
2024-03-19,ITM6198,Headphones,1,97,762,0.0,USA,0,0,Spring,Cold,762.0,1.266,0,None,Electronics,0.2842753217683268
2023-09-12,ITM9846,Smartphone,2,93,438,0.0,USA,0,0,Autumn,Sunny,876.0,1.145,0,None,Electronics,0.349561053471668
2023-08-06,ITM1259,Coffee,77,170,1,0.0,India,0,1,Monsoon,Hot,77.0,1.296,0,None,Beverages,0.42777777777777776
2024-02-08,ITM4790,Smartphone,11,107,477,262.35,India,1,0,Winter,Hot,4984.65,1.493,0,None,Electronics,1.9890861931364723
2023-03-28,ITM10202,Headphones,4,54,688,0.0,India,0,0,Spring,Sunny,2752.0,1.084,0,None,Electronics,1.0266741279612013
2023-04-29,ITM1487,Bread,35,54,7,0.0,Japan,1,1,Spring,Rainy,245.0,1.465,0,None,Grocery,0.6169730546461848
2022-07-09,ITM8907,Headphones,10,98,894,0.0,UK,1,1,Monsoon,Cold,8940.0,0.852,0,None,Electronics,3.3351986569669836
2022-06-23,ITM1518,Shoes,12,133,67,40.2,USA,1,0,Summer,Cold,763.8,1.303,0,None,Clothing,0.609090909090909
2023-08-22,ITM9342,Soda,14,83,5,0.0,Japan,0,0,Monsoon,Cold,70.0,1.307,0,None,Beverages,0.44871794871794873
2023-05-06,ITM1311,Headphones,1,84,392,0.0,USA,0,1,Summer,Rainy,392.0,1.36,0,None,Electronics,0.14624137287819436
2022-11-27,ITM4231,Laptop,1,122,1317,0.0,UK,0,1,Winter,Sunny,1317.0,1.241,0,None,Electronics,0.5055662188099808
2022-02-05,ITM8932,Laptop,4,148,1029,0.0,USA,0,1,Winter,Cloudy,4116.0,1.343,0,None,Electronics,1.580038387715931
2022-09-22,ITM8457,Laptop,4,95,1283,256.6,India,0,0,Autumn,Cloudy,4875.4,1.213,0,None,Electronics,1.8715547024952015
2023-12-05,ITM10783,Laptop,7,76,702,0.0,India,1,0,Winter,Sunny,4914.0,1.354,0,None,Electronics,1.8863723608445297
2023-02-13,ITM6183,Headphones,6,155,536,160.8,USA,0,0,Winter,Sunny,3055.2,1.088,0,None,Electronics,1.1397873531057638
2023-04-14,ITM9076,Laptop,2,114,386,0.0,UK,0,0,Spring,Rainy,772.0,1.214,0,None,Electronics,0.2963531669865643
2024-07-16,ITM7501,Laptop,5,142,1379,0.0,India,0,0,Monsoon,Rainy,6895.0,1.18,0,None,Electronics,2.6468330134357005
2024-01-30,ITM7790,Smartphone,5,34,1016,0.0,Japan,0,0,Winter,Sunny,5080.0,0.95,0,None,Electronics,2.0271348762968873
2024-08-20,ITM8772,Coffee,15,108,3,0.0,Germany,0,0,Monsoon,Cloudy,45.0,1.389,0,None,Beverages,0.25
2024-01-09,ITM3737,Headphones,11,107,701,0.0,Germany,1,0,Winter,Hot,7711.0,1.171,0,None,Electronics,2.876702107815706
2023-12-03,ITM8841,Laptop,6,47,655,196.5,UK,0,1,Winter,Rainy,3733.5,1.347,0,None,Electronics,1.4332053742802304
2024-03-10,ITM7261,Shoes,10,67,29,0.0,India,1,1,Spring,Cold,290.0,1.264,0,None,Clothing,0.23125996810207336
2022-12-14,ITM9205,Laptop,5,34,1333,0.0,Germany,0,0,Winter,Cold,6665.0,0.856,0,None,Electronics,2.558541266794626
2023-01-30,ITM2247,Soda,61,145,2,6.1,Japan,1,0,Winter,Sunny,115.9,1.086,0,None,Beverages,0.742948717948718
2023-09-19,ITM10335,Headphones,3,36,1373,411.9,India,1,0,Autumn,Sunny,3707.1,1.27,0,None,Electronics,1.382988248461108
2024-05-12,ITM5194,Headphones,6,101,1341,0.0,India,0,1,Summer,Rainy,8046.0,1.385,0,None,Electronics,3.0016787912702854
2024-05-09,ITM9000,Jeans,31,41,117,0.0,Japan,0,0,Summer,Sunny,3627.0,1.298,0,None,Clothing,2.92747891359619
2023-01-20,ITM8377,Smartphone,7,97,1195,0.0,Japan,0,0,Winter,Cold,8365.0,1.216,0,None,Electronics,3.3379888268156424
2024-11-18,ITM4434,Smartphone,1,121,384,38.4,Japan,0,0,Winter,Sunny,345.6,0.879,0,None,Electronics,0.13790901835594574
2022-12-04,ITM6381,Headphones,2,146,964,289.2,UK,0,1,Winter,Rainy,1638.8,1.216,0,None,Electronics,0.6113784741652677
2023-01-17,ITM1958,Jeans,3,98,63,0.0,India,0,0,Winter,Hot,189.0,1.06,0,None,Clothing,0.15254852899632754
2024-07-14,ITM1416,Headphones,6,99,667,0.0,UK,0,1,Monsoon,Rainy,4002.0,1.39,0,None,Electronics,1.4930050363738108
2023-06-05,ITM6741,Coffee,36,79,2,3.6,USA,0,0,Summer,Cloudy,68.4,1.434,0,None,Beverages,0.38
2022-03-09,ITM7727,Coffee,38,81,3,0.0,Germany,1,0,Spring,Cold,114.0,0.883,0,None,Beverages,0.6333333333333333
2024-03-16,ITM5381,Shoes,23,54,82,282.9,UK,0,1,Spring,Hot,1603.1,0.919,0,None,Clothing,1.2783891547049442
2022-06-05,ITM6196,T-shirt,15,137,61,0.0,USA,0,1,Summer,Rainy,915.0,1.397,0,None,Clothing,0.7349397590361446
2024-12-21,ITM2112,T-shirt,37,73,34,0.0,India,0,1,Winter,Hot,1258.0,1.494,0,None,Clothing,1.010441767068273
2022-08-06,ITM3688,Smartphone,9,25,1372,0.0,Japan,1,1,Monsoon,Rainy,12348.0,1.461,0,None,Electronics,4.927374301675978
2022-09-24,ITM7472,T-shirt,22,122,102,0.0,Japan,0,1,Autumn,Cloudy,2244.0,0.922,0,None,Clothing,1.8024096385542168
2024-03-31,ITM9819,Rice,55,112,18,148.5,USA,0,1,Spring,Hot,841.5,1.34,0,None,Grocery,2.456934306569343
2023-09-18,ITM8807,Shoes,22,98,106,0.0,Japan,0,0,Autumn,Cold,2332.0,1.217,0,None,Clothing,1.8596491228070176
2022-09-16,ITM4410,Laptop,4,135,1289,0.0,UK,0,0,Autumn,Hot,5156.0,1.214,0,None,Electronics,1.979270633397313
2024-08-05,ITM1080,Laptop,7,92,617,647.85,Japan,0,0,Monsoon,Sunny,3671.15,1.096,0,None,Electronics,1.4092706333973128
2024-02-29,ITM5613,Laptop,4,53,1252,0.0,USA,0,0,Winter,Hot,5008.0,1.052,0,None,Electronics,1.9224568138195777
2023-08-28,ITM2373,Bread,40,175,16,0.0,UK,0,0,Monsoon,Sunny,640.0,1.412,0,None,Grocery,1.6116847141777888
2023-05-31,ITM2509,Headphones,3,141,342,0.0,Japan,0,0,Summer,Sunny,1026.0,0.912,0,None,Electronics,0.38276440962506997
2022-01-28,ITM7442,Headphones,6,103,1298,0.0,Germany,0,0,Winter,Rainy,7788.0,1.105,0,None,Electronics,2.905428091773923
2023-07-17,ITM4070,Bread,42,81,19,0.0,Japan,0,0,Monsoon,Cold,798.0,1.275,0,None,Grocery,2.0095693779904304
2022-03-03,ITM4015,Headphones,1,123,533,26.65,India,0,0,Spring,Sunny,506.35,0.923,0,None,Electronics,0.1889013243797799
2023-08-02,ITM5822,Headphones,3,36,950,427.5,UK,0,0,Monsoon,Sunny,2422.5,0.872,0,None,Electronics,0.9037493005036373
2022-10-07,ITM8821,Shoes,32,121,105,168.0,India,0,0,Autumn,Cold,3192.0,1.262,0,None,Clothing,2.5454545454545454
2024-10-26,ITM1092,Headphones,1,118,374,0.0,India,1,1,Autumn,Rainy,374.0,1.443,0,None,Electronics,0.1395262077970528
2022-08-02,ITM10420,Laptop,5,133,1207,0.0,India,0,0,Monsoon,Hot,6035.0,1.061,0,None,Electronics,2.3166986564299425
2022-10-19,ITM7599,T-shirt,53,181,35,92.75,Germany,1,0,Autumn,Cloudy,1762.25,1.155,0,None,Clothing,1.4154618473895582
2022-11-15,ITM5442,Headphones,6,34,945,0.0,Japan,0,0,Winter,Cold,5670.0,1.32,0,None,Electronics,2.115277000559597
2023-08-12,ITM8601,Shoes,6,55,64,0.0,Germany,0,1,Monsoon,Cloudy,384.0,1.442,0,None,Clothing,0.3062200956937799
2024-10-08,ITM4834,Shoes,10,23,70,70.0,India,0,0,Autumn,Sunny,630.0,0.858,0,None,Clothing,0.5023923444976076
2024-08-10,ITM10701,Laptop,7,135,913,0.0,Germany,0,1,Monsoon,Hot,6391.0,0.853,0,None,Electronics,2.453358925143954
2023-11-12,ITM5321,Laptop,12,158,548,0.0,India,0,1,Winter,Sunny,6576.0,1.08,1,Diwali,Electronics,2.524376199616123
2022-09-13,ITM4393,Milk,113,195,2,0.0,Japan,1,0,Autumn,Cold,226.0,1.147,0,None,Beverages,1.3950617283950617
2023-07-22,ITM5751,Rice,67,212,16,0.0,Japan,0,1,Monsoon,Hot,1072.0,1.458,0,None,Grocery,3.12992700729927
2024-08-31,ITM8228,Coffee,73,122,4,0.0,UK,0,1,Monsoon,Cloudy,292.0,1.031,0,None,Beverages,1.6222222222222222
2023-12-07,ITM10190,Smartphone,6,107,340,0.0,USA,0,0,Winter,Rainy,2040.0,1.424,0,None,Electronics,0.8140462889066241
2022-09-28,ITM3360,Coffee,107,130,4,21.4,USA,1,0,Autumn,Cloudy,406.6,1.0,0,None,Beverages,2.258888888888889
2024-06-06,ITM2147,Headphones,2,36,1266,0.0,Germany,0,0,Summer,Hot,2532.0,0.851,0,None,Electronics,0.9445998880805819
2024-04-11,ITM6665,Shoes,8,76,55,22.0,India,0,0,Spring,Rainy,418.0,1.075,0,None,Clothing,0.3333333333333333
2022-08-08,ITM9074,Coffee,20,102,4,0.0,Japan,0,0,Monsoon,Cold,80.0,1.432,0,None,Beverages,0.4444444444444444
2023-05-15,ITM5942,T-shirt,13,108,39,25.35,UK,0,0,Summer,Cold,481.65,1.382,0,None,Clothing,0.38686746987951803
2022-03-18,ITM4662,Juice,35,157,4,21.0,Germany,0,0,Spring,Rainy,119.0,1.024,0,None,Beverages,0.6977425974787452
2024-03-23,ITM2562,Smartphone,6,98,1216,729.6,Japan,0,1,Spring,Cold,6566.4,1.229,0,None,Electronics,2.6202713487629685
2023-04-18,ITM5112,Smartphone,4,44,901,0.0,USA,0,0,Spring,Cold,3604.0,1.375,0,None,Electronics,1.4381484437350358
2023-09-22,ITM10049,T-shirt,16,99,56,0.0,India,0,0,Autumn,Hot,896.0,1.063,0,None,Clothing,0.7196787148594378
2024-10-30,ITM10275,Smartphone,5,75,1074,0.0,India,0,0,Autumn,Rainy,5370.0,1.389,0,None,Electronics,2.142857142857143
2022-05-18,ITM9537,Rice,7,28,22,0.0,Japan,0,0,Summer,Rainy,154.0,1.385,0,None,Grocery,0.44963503649635034
2023-01-22,ITM1794,Milk,11,123,7,3.85,UK,0,1,Winter,Sunny,73.15,1.187,0,None,Beverages,0.45154320987654323
2023-12-25,ITM6853,Soda,21,103,7,0.0,India,0,0,Winter,Rainy,147.0,1.071,1,Christmas,Beverages,0.9423076923076923
2023-11-20,ITM8618,Milk,100,193,6,30.0,Japan,1,0,Winter,Cold,570.0,1.28,0,None,Beverages,3.5185185185185186
2022-09-19,ITM2593,Eggs,60,80,22,132.0,India,0,0,Autumn,Cold,1188.0,1.094,0,None,Grocery,2.7985865724381624
2022-12-16,ITM8417,Laptop,4,93,1374,0.0,USA,0,0,Winter,Cloudy,5496.0,1.137,0,None,Electronics,2.10978886756238
2023-08-02,ITM6266,Soda,64,176,6,0.0,India,0,0,Monsoon,Hot,384.0,1.24,0,None,Beverages,2.4615384615384617
2022-03-13,ITM8146,Laptop,6,67,404,242.4,Germany,0,1,Spring,Sunny,2181.6,0.88,0,None,Electronics,0.8374664107485604
2024-09-23,ITM1088,Bread,47,160,7,0.0,Japan,0,0,Autumn,Rainy,329.0,1.179,0,None,Grocery,0.8285066733820196
2024-05-16,ITM9694,Milk,73,177,7,0.0,UK,0,0,Summer,Hot,511.0,0.967,0,None,Beverages,3.154320987654321
2022-02-02,ITM10731,Smartphone,2,122,541,54.1,Japan,0,0,Winter,Rainy,1027.9,0.876,0,None,Electronics,0.41017557861133286
2024-07-17,ITM10445,Smartphone,2,62,647,0.0,USA,0,0,Monsoon,Rainy,1294.0,1.364,0,None,Electronics,0.5163607342378292
2024-02-20,ITM7753,Jeans,12,50,63,0.0,USA,0,0,Winter,Cloudy,756.0,1.219,0,None,Clothing,0.6101941159853101
2023-09-16,ITM4501,Laptop,1,43,1119,0.0,India,1,1,Autumn,Sunny,1119.0,0.908,0,None,Electronics,0.4295585412667946
2024-07-30,ITM3233,Juice,65,194,2,13.0,India,0,0,Monsoon,Rainy,117.0,1.245,0,None,Beverages,0.6860158311345645
2024-04-26,ITM3802,Shoes,18,90,84,0.0,India,1,0,Spring,Hot,1512.0,1.078,0,None,Clothing,1.2057416267942584
2024-08-12,ITM5423,Jeans,22,154,46,0.0,India,0,0,Monsoon,Sunny,1012.0,0.873,0,None,Clothing,0.8168206949432988
2023-05-12,ITM6662,Laptop,2,70,462,46.2,India,1,0,Summer,Cold,877.8,1.078,0,None,Electronics,0.3369673704414587
2022-03-21,ITM8169,Laptop,3,94,1082,162.3,Japan,0,0,Spring,Sunny,3083.7,1.063,0,None,Electronics,1.1837619961612282
2022-08-27,ITM9336,Headphones,6,139,949,0.0,USA,0,1,Monsoon,Rainy,5694.0,0.914,0,None,Electronics,2.124230554001119
2024-09-16,ITM3147,Jeans,8,139,30,0.0,India,0,0,Autumn,Cloudy,240.0,1.416,0,None,Clothing,0.19371241777311432
2024-07-16,ITM8968,T-shirt,22,37,33,0.0,UK,0,0,Monsoon,Cold,726.0,1.178,0,None,Clothing,0.5831325301204819
2022-01-31,ITM7550,T-shirt,23,137,94,0.0,Japan,0,0,Winter,Cloudy,2162.0,1.136,0,None,Clothing,1.7365461847389558
2024-06-09,ITM8642,T-shirt,14,96,101,70.7,UK,0,1,Summer,Cloudy,1343.3,1.435,0,None,Clothing,1.0789558232931726
2023-07-08,ITM7163,Milk,86,123,5,0.0,Germany,0,1,Monsoon,Hot,430.0,1.374,0,None,Beverages,2.654320987654321
2023-05-15,ITM2494,Laptop,10,40,1126,1689.0,Japan,1,0,Summer,Cloudy,9571.0,0.862,0,None,Electronics,3.674088291746641
2024-01-29,ITM8695,Juice,17,116,3,2.55,UK,0,0,Winter,Rainy,48.45,1.141,0,None,Beverages,0.28408091468777485
2024-06-01,ITM8093,T-shirt,23,172,90,310.5,Japan,0,1,Summer,Cloudy,1759.5,1.094,0,None,Clothing,1.4132530120481928
2024-11-01,ITM2408,Coffee,24,142,4,0.0,India,0,0,Winter,Hot,96.0,0.901,1,Diwali,Beverages,0.5333333333333333
2024-11-23,ITM7690,Shoes,35,168,28,0.0,Japan,0,1,Winter,Hot,980.0,0.976,0,None,Clothing,0.7814992025518341
2024-12-14,ITM4400,Juice,64,113,1,0.0,Japan,0,1,Winter,Cold,64.0,1.443,0,None,Beverages,0.37525652301377893
2022-11-20,ITM1108,Rice,62,152,23,0.0,USA,0,1,Winter,Cold,1426.0,1.173,0,None,Grocery,4.163503649635037
2024-02-26,ITM6635,Shoes,29,162,70,0.0,Japan,1,0,Winter,Hot,2030.0,1.004,0,None,Clothing,1.6188197767145136
2024-09-19,ITM9481,Bread,52,191,21,0.0,USA,0,0,Autumn,Sunny,1092.0,1.137,0,None,Grocery,2.7499370435658523
2023-03-31,ITM7603,Shoes,33,53,55,181.5,India,1,0,Spring,Cold,1633.5,1.432,0,None,Clothing,1.3026315789473684
2024-11-08,ITM2090,Laptop,5,36,1291,645.5,Germany,0,0,Winter,Sunny,5809.5,1.466,0,None,Electronics,2.2301343570057583
2024-09-07,ITM6559,Laptop,5,85,1306,326.5,Germany,0,1,Autumn,Rainy,6203.5,0.967,0,None,Electronics,2.3813819577735127
2023-08-09,ITM10411,Smartphone,8,131,406,162.4,USA,1,0,Monsoon,Rainy,3085.6,1.0,0,None,Electronics,1.2312849162011172
2023-10-06,ITM9142,Soda,43,181,4,0.0,Germany,1,0,Autumn,Cloudy,172.0,1.176,0,None,Beverages,1.1025641025641026
2022-09-05,ITM9663,Laptop,1,63,816,40.8,USA,1,0,Autumn,Rainy,775.2,1.377,0,None,Electronics,0.2975815738963532
2024-07-16,ITM7595,Headphones,2,123,831,249.3,Japan,0,0,Monsoon,Cloudy,1412.7,1.059,0,None,Electronics,0.5270285394515949
2022-10-12,ITM1623,Soda,19,49,1,0.0,India,0,0,Autumn,Hot,19.0,1.015,0,None,Beverages,0.12179487179487179
2024-11-20,ITM7870,Laptop,7,108,1217,0.0,Japan,0,0,Winter,Hot,8519.0,1.279,0,None,Electronics,3.270249520153551
2022-10-03,ITM5813,Headphones,3,132,353,52.95,USA,0,0,Autumn,Sunny,1006.05,1.409,0,None,Electronics,0.3753217683268047
2022-02-23,ITM7552,Laptop,6,145,412,0.0,India,0,0,Winter,Hot,2472.0,1.31,0,None,Electronics,0.9489443378119002
2024-08-31,ITM8529,T-shirt,6,135,31,0.0,USA,0,1,Monsoon,Cold,186.0,1.076,0,None,Clothing,0.1493975903614458
2022-08-07,ITM6795,T-shirt,10,137,94,0.0,India,0,1,Monsoon,Cloudy,940.0,1.217,0,None,Clothing,0.7550200803212851
2023-04-02,ITM8436,Headphones,4,51,911,0.0,UK,1,1,Spring,Cold,3644.0,0.978,0,None,Electronics,1.3594478642044394
2023-09-01,ITM5217,Shoes,18,155,116,0.0,UK,0,0,Autumn,Cloudy,2088.0,1.273,0,None,Clothing,1.6650717703349283
2022-09-17,ITM6940,Laptop,5,106,428,0.0,Japan,1,1,Autumn,Rainy,2140.0,1.408,0,None,Electronics,0.8214971209213052
2024-11-10,ITM9500,Jeans,33,79,106,0.0,Japan,0,1,Winter,Rainy,3498.0,0.989,0,None,Clothing,2.8233584890431414
2022-11-07,ITM7428,T-shirt,21,152,105,220.5,Japan,1,0,Winter,Rainy,1984.5,0.995,0,None,Clothing,1.5939759036144578
2022-10-16,ITM7826,Eggs,35,160,19,0.0,India,0,1,Autumn,Hot,665.0,1.19,0,None,Grocery,1.5665488810365136
2023-08-12,ITM5130,Jeans,30,148,95,427.5,India,0,1,Monsoon,Hot,2422.5,0.865,0,None,Clothing,1.9552847168973726
2024-02-04,ITM8801,T-shirt,44,129,64,140.8,Japan,1,1,Winter,Hot,2675.2,1.418,0,None,Clothing,2.148755020080321
2024-07-17,ITM8753,Laptop,1,65,1063,0.0,Germany,0,0,Monsoon,Cold,1063.0,0.918,0,None,Electronics,0.4080614203454894
2024-02-08,ITM5721,Laptop,5,87,1215,0.0,Japan,0,0,Winter,Sunny,6075.0,1.356,0,None,Electronics,2.3320537428023034
2024-11-22,ITM2650,Headphones,1,18,438,21.9,USA,0,0,Winter,Rainy,416.1,0.906,0,None,Electronics,0.15523223279238949
2022-01-26,ITM5140,Milk,53,197,6,31.8,India,0,0,Winter,Cloudy,286.2,0.977,0,None,Beverages,1.7666666666666666
2024-05-28,ITM2617,Laptop,5,30,1177,0.0,USA,0,0,Summer,Hot,5885.0,1.374,0,None,Electronics,2.259117082533589
2024-04-27,ITM3029,Milk,72,167,1,3.6,Japan,0,1,Spring,Cloudy,68.4,1.347,0,None,Beverages,0.4222222222222223
2024-07-18,ITM9517,Headphones,4,107,1347,0.0,Japan,0,0,Monsoon,Cold,5388.0,1.417,0,None,Electronics,2.010072747621712
2023-08-05,ITM5575,Jeans,13,126,104,67.6,Germany,0,1,Monsoon,Hot,1284.4,1.097,0,None,Clothing,1.0366842891157835
2022-05-05,ITM4992,Laptop,5,117,974,243.5,USA,0,0,Summer,Cold,4626.5,1.182,0,None,Electronics,1.7760076775431861
2023-05-22,ITM8376,Smartphone,6,142,1205,0.0,USA,0,0,Summer,Rainy,7230.0,1.065,0,None,Electronics,2.8850758180367118
2022-04-23,ITM7149,Laptop,3,141,665,99.75,Japan,0,1,Spring,Hot,1895.25,1.005,0,None,Electronics,0.7275431861804222
2022-02-28,ITM5908,Headphones,4,42,1295,518.0,Germany,0,0,Winter,Hot,4662.0,0.911,0,None,Electronics,1.7392277560156688
2023-01-21,ITM6026,Laptop,6,23,1263,0.0,India,0,1,Winter,Cloudy,7578.0,1.104,0,None,Electronics,2.909021113243762
2023-03-06,ITM9260,Soda,64,187,7,0.0,USA,0,0,Spring,Sunny,448.0,0.88,0,None,Beverages,2.871794871794872
2023-06-18,ITM5731,Headphones,6,148,1067,0.0,Germany,0,1,Summer,Cold,6402.0,1.416,0,None,Electronics,2.3883603805260214
2022-12-17,ITM8548,Laptop,3,32,867,0.0,Japan,0,1,Winter,Sunny,2601.0,1.056,0,None,Electronics,0.9984644913627639
2022-12-28,ITM9134,Milk,29,111,6,0.0,USA,0,0,Winter,Cloudy,174.0,0.99,0,None,Beverages,1.0740740740740742
2024-02-29,ITM2606,T-shirt,35,68,95,0.0,Japan,0,0,Winter,Sunny,3325.0,0.861,0,None,Clothing,2.6706827309236947
2023-03-04,ITM5773,Smartphone,1,106,948,47.4,Germany,0,1,Spring,Sunny,900.6,1.026,0,None,Electronics,0.35937749401436553
2023-03-20,ITM9109,Bread,11,157,11,6.05,Japan,0,0,Spring,Hot,114.95,1.195,0,None,Grocery,0.2894736842105263
2024-07-27,ITM7951,Smartphone,5,35,331,0.0,India,0,1,Monsoon,Rainy,1655.0,0.956,0,None,Electronics,0.660415003990423
2023-08-28,ITM7004,Soda,65,182,3,29.25,Japan,1,0,Monsoon,Cold,165.75,1.06,0,None,Beverages,1.0625
2024-09-25,ITM8728,Jeans,26,135,67,87.1,India,0,0,Autumn,Rainy,1654.9,1.492,0,None,Clothing,1.3357278340530288
2023-06-25,ITM4541,Headphones,9,77,1264,0.0,USA,0,1,Summer,Rainy,11376.0,1.32,0,None,Electronics,4.243984331281477
2022-03-18,ITM1388,Rice,52,180,22,0.0,USA,0,0,Spring,Hot,1144.0,1.252,0,None,Grocery,3.3401459854014597
2024-12-02,ITM2794,Laptop,2,82,876,262.8,UK,0,0,Winter,Cloudy,1489.2,1.025,0,None,Electronics,0.5716698656429943
2023-05-11,ITM9731,Soda,39,101,6,0.0,India,0,0,Summer,Rainy,234.0,0.855,0,None,Beverages,1.5
2024-04-11,ITM5919,Rice,10,97,10,0.0,USA,0,0,Spring,Cold,100.0,1.447,0,None,Grocery,0.291970802919708
2024-06-25,ITM6537,Laptop,2,85,1156,346.8,Japan,0,0,Summer,Hot,1965.2,1.276,0,None,Electronics,0.7543953934740883
2022-06-03,ITM4872,Smartphone,2,28,322,0.0,Japan,0,0,Summer,Sunny,644.0,1.248,0,None,Electronics,0.2569832402234637
2023-07-08,ITM9868,Headphones,5,120,1069,0.0,Germany,0,1,Monsoon,Sunny,5345.0,1.274,0,None,Electronics,1.9940309643723186
2023-09-22,ITM3254,T-shirt,12,49,68,0.0,Germany,0,0,Autumn,Hot,816.0,1.005,0,None,Clothing,0.655421686746988
2023-05-26,ITM4412,Jeans,10,147,101,0.0,USA,0,0,Summer,Cold,1010.0,1.251,0,None,Clothing,0.8152064247951895
2024-09-06,ITM6459,Smartphone,5,106,503,125.75,Japan,0,0,Autumn,Rainy,2389.25,0.935,0,None,Electronics,0.9534118116520351
2023-12-15,ITM5955,Headphones,2,20,849,0.0,UK,0,0,Winter,Cold,1698.0,0.939,0,None,Electronics,0.6334639059876889
2022-11-03,ITM8396,Bread,50,135,3,0.0,USA,0,0,Winter,Sunny,150.0,1.303,0,None,Grocery,0.37773860488541927
2023-10-24,ITM6414,Shoes,14,132,36,0.0,USA,0,0,Autumn,Cold,504.0,0.936,0,None,Clothing,0.4019138755980861
2024-02-23,ITM8399,Laptop,4,145,757,0.0,Japan,0,0,Winter,Rainy,3028.0,1.333,0,None,Electronics,1.1623800383877159
2023-10-11,ITM8414,Shoes,34,44,65,0.0,India,0,0,Autumn,Rainy,2210.0,1.179,0,None,Clothing,1.7623604465709728
2023-02-04,ITM10100,Laptop,1,112,468,70.2,Germany,0,1,Winter,Rainy,397.8,0.874,0,None,Electronics,0.1527063339731286
2022-10-18,ITM5851,Eggs,15,56,21,0.0,India,0,0,Autumn,Rainy,315.0,0.881,0,None,Grocery,0.7420494699646644
2023-04-22,ITM3025,Headphones,3,36,1326,0.0,USA,0,1,Spring,Cloudy,3978.0,0.883,0,None,Electronics,1.4840514829322888
2024-05-15,ITM3615,T-shirt,18,127,82,0.0,Germany,0,0,Summer,Rainy,1476.0,1.129,0,None,Clothing,1.1855421686746987
2023-05-31,ITM8388,Headphones,1,70,583,0.0,Japan,0,0,Summer,Cloudy,583.0,1.463,0,None,Electronics,0.2174967356836411
2023-11-04,ITM3926,Laptop,1,82,388,38.8,Japan,0,1,Winter,Rainy,349.2,1.023,0,None,Electronics,0.13404990403071018
2023-10-08,ITM2121,Coffee,64,145,3,0.0,Japan,0,1,Autumn,Cloudy,192.0,1.363,0,None,Beverages,1.0666666666666667
2023-05-18,ITM3910,Eggs,26,100,23,0.0,USA,0,0,Summer,Hot,598.0,1.176,0,None,Grocery,1.408716136631331
2023-12-07,ITM9146,Juice,34,148,4,6.8,USA,0,0,Winter,Rainy,129.2,1.331,0,None,Beverages,0.7575491058340661
2024-05-01,ITM8383,Headphones,5,22,1081,0.0,UK,0,0,Summer,Cold,5405.0,1.24,0,None,Electronics,2.0164148479761237
2022-11-01,ITM4482,Laptop,6,125,786,0.0,Japan,0,0,Winter,Sunny,4716.0,0.996,0,None,Electronics,1.8103646833013436
2024-05-08,ITM1795,Eggs,36,76,6,0.0,Japan,0,0,Summer,Sunny,216.0,1.123,0,None,Grocery,0.508833922261484
2023-07-15,ITM2575,Jeans,30,108,51,0.0,Japan,0,1,Monsoon,Cloudy,1530.0,1.228,0,None,Clothing,1.2349166633036037
2023-02-11,ITM7176,Bread,43,96,6,0.0,Germany,1,1,Winter,Hot,258.0,0.915,0,None,Grocery,0.6497104004029212
2024-02-07,ITM7266,Juice,74,158,6,0.0,Japan,0,0,Winter,Cloudy,444.0,1.444,0,None,Beverages,2.6033421284080913
2024-05-20,ITM3458,Eggs,18,53,7,0.0,India,0,0,Summer,Sunny,126.0,1.103,0,None,Grocery,0.2968197879858657
2022-01-19,ITM4312,Jeans,11,64,66,0.0,Germany,0,0,Winter,Hot,726.0,0.912,0,None,Clothing,0.5859800637636708
2023-07-20,ITM2253,Eggs,82,128,9,36.9,India,1,0,Monsoon,Hot,701.1,1.259,0,None,Grocery,1.6515901060070672
2022-09-16,ITM7834,Laptop,2,125,1019,0.0,UK,0,0,Autumn,Cold,2038.0,0.871,0,None,Electronics,0.7823416506717851
2024-05-03,ITM9794,Smartphone,3,96,1063,478.35,Japan,0,0,Summer,Cloudy,2710.65,1.036,0,None,Electronics,1.0816640063846767
2023-11-01,ITM4837,Headphones,2,77,1213,121.3,India,0,0,Winter,Hot,2304.7,0.872,0,None,Electronics,0.859802275694833
2022-01-27,ITM5398,Headphones,5,106,370,92.5,USA,0,0,Winter,Cloudy,1757.5,1.082,0,None,Electronics,0.6556612572281291
2022-05-18,ITM4595,T-shirt,19,53,40,76.0,USA,0,0,Summer,Cold,684.0,1.033,0,None,Clothing,0.5493975903614458
